sectioncode,Municipio,Mesa,sec,dis,Votos Totales,Votos Blancos,Votos Nulos,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,max,p_ganador,ganador,%blanco,%nulo,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,Distrito
2905001001,Cútar,1001,1,1,144,1,0,2,0,0,0,0,60,0,3,16,42,0,0,4,0,0,0,7,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,PSOE,"0,7",0,"1,4",0,0,0,0,"41,7",0,"2,1","11,1","29,2",0,0,"2,8",0,0,0,"4,9","0,7",0,0,"5,6",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2905101001,Estepona,1001,1,1,757,3,9,2,1,3,1,0,215,6,2,114,275,0,0,19,0,0,0,22,8,0,0,63,0,0,2,1,2,0,1,7,0,0,1,0,0,275,10,PP,"0,4","1,2","0,3","0,1","0,4","0,1",0,"28,4","0,8","0,3","15,1","36,3",0,0,"2,5",0,0,0,"2,9","1,1",0,0,"8,3",0,0,"0,3","0,1","0,3",0,"0,1","0,9",0,0,"0,1",0,0,"Sección 1,Distrito 1"
2905101002,Estepona,1002,2,1,447,2,7,0,0,1,0,1,91,2,0,61,228,0,0,8,0,0,0,8,6,3,0,27,0,0,1,0,0,0,0,1,0,0,0,0,0,228,10,PP,"0,4","1,6",0,0,"0,2",0,"0,2","20,4","0,4",0,"13,6",51,0,0,"1,8",0,0,0,"1,8","1,3","0,7",0,6,0,0,"0,2",0,0,0,0,"0,2",0,0,0,0,0,"Sección 2,Distrito 1"
2905101003,Estepona,1003,3,1,349,1,3,2,0,1,1,0,66,3,0,53,170,0,0,6,0,0,0,10,1,0,0,28,0,0,3,0,0,0,0,1,0,0,0,0,0,170,10,PP,"0,3","0,9","0,6",0,"0,3","0,3",0,"18,9","0,9",0,"15,2","48,7",0,0,"1,7",0,0,0,"2,9","0,3",0,0,8,0,0,"0,9",0,0,0,0,"0,3",0,0,0,0,0,"Sección 3,Distrito 1"
2905101004,Estepona,1004,4,1,260,1,3,0,0,3,0,0,82,2,0,36,105,0,0,1,0,0,0,7,3,1,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,105,10,PP,"0,4","1,2",0,0,"1,2",0,0,"31,5","0,8",0,"13,8","40,4",0,0,"0,4",0,0,0,"2,7","1,2","0,4",0,"5,4",0,0,0,0,0,0,0,"0,4",0,0,0,0,"0,4","Sección 4,Distrito 1"
2905101005,Estepona,1005,5,1,887,6,5,4,0,3,0,1,227,5,0,90,372,0,0,18,1,1,0,34,11,0,1,94,1,0,8,1,0,0,2,2,0,0,0,0,0,372,10,PP,"0,7","0,6","0,5",0,"0,3",0,"0,1","25,6","0,6",0,"10,1","41,9",0,0,2,"0,1","0,1",0,"3,8","1,2",0,"0,1","10,6","0,1",0,"0,9","0,1",0,0,"0,2","0,2",0,0,0,0,0,"Sección 5,Distrito 1"
2905101006,Estepona,1006,6,1,333,3,6,0,0,3,0,0,113,3,0,45,117,0,0,3,0,1,0,13,6,0,1,14,0,0,2,0,0,0,0,0,1,0,0,2,0,117,10,PP,"0,9","1,8",0,0,"0,9",0,0,"33,9","0,9",0,"13,5","35,1",0,0,"0,9",0,"0,3",0,"3,9","1,8",0,"0,3","4,2",0,0,"0,6",0,0,0,0,0,"0,3",0,0,"0,6",0,"Sección 6,Distrito 1"
2905101007,Estepona,1007,7,1,509,1,2,2,0,1,0,0,153,0,0,56,237,0,0,6,1,1,1,17,0,0,0,25,0,0,4,0,0,0,0,2,0,0,0,0,0,237,10,PP,"0,2","0,4","0,4",0,"0,2",0,0,"30,1",0,0,11,"46,6",0,0,"1,2","0,2","0,2","0,2","3,3",0,0,0,"4,9",0,0,"0,8",0,0,0,0,"0,4",0,0,0,0,0,"Sección 7,Distrito 1"
2905101008,Estepona,1008,8,1,293,1,4,0,0,0,0,0,97,0,0,26,130,0,1,6,1,0,0,6,1,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,130,10,PP,"0,3","1,4",0,0,0,0,0,"33,1",0,0,"8,9","44,4",0,"0,3",2,"0,3",0,0,2,"0,3",0,0,"6,1",0,"0,3",0,0,0,0,0,"0,3",0,0,0,0,0,"Sección 8,Distrito 1"
2905101009,Estepona,1009,9,1,529,3,0,3,0,3,1,0,123,0,1,69,222,0,0,23,0,0,0,15,8,0,0,39,0,2,12,0,0,0,0,5,0,0,0,0,0,222,10,PP,"0,6",0,"0,6",0,"0,6","0,2",0,"23,3",0,"0,2",13,42,0,0,"4,3",0,0,0,"2,8","1,5",0,0,"7,4",0,"0,4","2,3",0,0,0,0,"0,9",0,0,0,0,0,"Sección 9,Distrito 1"
2905101010,Estepona,1010,10,1,526,2,3,1,0,2,0,2,97,0,2,73,219,2,0,15,0,1,1,32,5,0,0,58,1,0,8,0,0,0,1,1,0,0,0,0,0,219,10,PP,"0,4","0,6","0,2",0,"0,4",0,"0,4","18,4",0,"0,4","13,9","41,6","0,4",0,"2,9",0,"0,2","0,2","6,1",1,0,0,11,"0,2",0,"1,5",0,0,0,"0,2","0,2",0,0,0,0,0,"Sección 10,Distrito 1"
2905101011,Estepona,1011,11,1,600,6,8,1,1,3,0,2,147,1,2,76,247,0,1,15,0,0,0,16,4,0,0,59,0,0,7,1,0,1,0,2,0,0,0,0,0,247,10,PP,1,"1,3","0,2","0,2","0,5",0,"0,3","24,5","0,2","0,3","12,7","41,2",0,"0,2","2,5",0,0,0,"2,7","0,7",0,0,"9,8",0,0,"1,2","0,2",0,"0,2",0,"0,3",0,0,0,0,0,"Sección 11,Distrito 1"
2905101012,Estepona,1012,12,1,573,6,6,0,0,6,0,0,135,4,0,83,249,1,0,9,0,1,0,15,6,1,0,45,1,0,1,0,0,0,0,3,1,0,0,0,0,249,10,PP,1,1,0,0,1,0,0,"23,6","0,7",0,"14,5","43,5","0,2",0,"1,6",0,"0,2",0,"2,6",1,"0,2",0,"7,9","0,2",0,"0,2",0,0,0,0,"0,5","0,2",0,0,0,0,"Sección 12,Distrito 1"
2905101013,Estepona,1013,13,1,579,2,10,0,0,2,0,0,150,3,1,84,238,2,0,10,0,2,0,20,4,0,0,43,0,0,4,3,0,0,1,0,0,0,0,0,0,238,10,PP,"0,3","1,7",0,0,"0,3",0,0,"25,9","0,5","0,2","14,5","41,1","0,3",0,"1,7",0,"0,3",0,"3,5","0,7",0,0,"7,4",0,0,"0,7","0,5",0,0,"0,2",0,0,0,0,0,0,"Sección 13,Distrito 1"
2905101014,Estepona,1014,14,1,533,3,4,0,0,0,1,0,123,4,0,53,256,0,0,8,2,1,10,16,2,0,1,47,0,0,2,0,0,0,0,0,0,0,0,0,0,256,10,PP,"0,6","0,8",0,0,0,"0,2",0,"23,1","0,8",0,"9,9",48,0,0,"1,5","0,4","0,2","1,9",3,"0,4",0,"0,2","8,8",0,0,"0,4",0,0,0,0,0,0,0,0,0,0,"Sección 14,Distrito 1"
2905101015,Estepona,1015,15,1,769,5,6,0,0,3,2,0,163,3,2,100,339,0,0,28,2,1,0,36,5,0,0,62,0,0,6,1,1,0,1,1,0,0,0,1,1,339,10,PP,"0,7","0,8",0,0,"0,4","0,3",0,"21,2","0,4","0,3",13,"44,1",0,0,"3,6","0,3","0,1",0,"4,7","0,7",0,0,"8,1",0,0,"0,8","0,1","0,1",0,"0,1","0,1",0,0,0,"0,1","0,1","Sección 15,Distrito 1"
2905101016,Estepona,1016,16,1,363,2,3,0,0,1,0,0,67,0,0,54,160,0,0,6,0,1,0,11,5,0,0,45,0,0,5,0,0,0,0,3,0,0,0,0,0,160,10,PP,"0,6","0,8",0,0,"0,3",0,0,"18,5",0,0,"14,9","44,1",0,0,"1,7",0,"0,3",0,3,"1,4",0,0,"12,4",0,0,"1,4",0,0,0,0,"0,8",0,0,0,0,0,"Sección 16,Distrito 1"
2905102001,Estepona,2001,1,2,458,0,4,0,0,1,0,0,108,0,0,61,239,2,0,12,0,0,0,4,3,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,239,10,PP,0,"0,9",0,0,"0,2",0,0,"23,6",0,0,"13,3","52,2","0,4",0,"2,6",0,0,0,"0,9","0,7",0,0,"4,8",0,0,"0,4",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 2"
2905102002,Estepona,2002,2,2,211,0,2,1,0,2,0,0,61,2,1,31,75,0,0,5,0,1,0,8,1,0,0,17,0,0,1,0,0,0,0,1,0,0,2,0,0,75,10,PP,0,"0,9","0,5",0,"0,9",0,0,"28,9","0,9","0,5","14,7","35,5",0,0,"2,4",0,"0,5",0,"3,8","0,5",0,0,"8,1",0,0,"0,5",0,0,0,0,"0,5",0,0,"0,9",0,0,"Sección 2,Distrito 2"
2905102003,Estepona,2003,3,2,546,2,3,0,0,2,2,1,156,3,4,66,243,0,0,11,0,0,0,16,2,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,0,243,10,PP,"0,4","0,5",0,0,"0,4","0,4","0,2","28,6","0,5","0,7","12,1","44,5",0,0,2,0,0,0,"2,9","0,4","0,2",0,"5,9",0,0,"0,2",0,0,0,"0,2",0,0,0,0,0,0,"Sección 3,Distrito 2"
2905102004,Estepona,2004,4,2,472,4,3,0,0,1,1,0,131,2,1,45,215,1,2,13,0,0,1,13,3,0,0,33,0,0,2,1,0,0,0,0,0,0,0,0,0,215,10,PP,"0,8","0,6",0,0,"0,2","0,2",0,"27,8","0,4","0,2","9,5","45,6","0,2","0,4","2,8",0,0,"0,2","2,8","0,6",0,0,7,0,0,"0,4","0,2",0,0,0,0,0,0,0,0,0,"Sección 4,Distrito 2"
2905102005,Estepona,2005,5,2,485,0,6,0,0,1,0,0,171,5,4,53,187,0,0,4,1,1,0,17,1,1,0,26,0,1,1,1,0,0,0,3,0,0,0,0,1,187,10,PP,0,"1,2",0,0,"0,2",0,0,"35,3",1,"0,8","10,9","38,6",0,0,"0,8","0,2","0,2",0,"3,5","0,2","0,2",0,"5,4",0,"0,2","0,2","0,2",0,0,0,"0,6",0,0,0,0,"0,2","Sección 5,Distrito 2"
2905102007,Estepona,2007,7,2,710,4,10,2,0,4,2,0,219,4,0,86,266,0,0,9,0,0,2,14,6,0,0,73,0,0,2,1,0,0,1,3,0,1,1,0,0,266,10,PP,"0,6","1,4","0,3",0,"0,6","0,3",0,"30,8","0,6",0,"12,1","37,5",0,0,"1,3",0,0,"0,3",2,"0,8",0,0,"10,3",0,0,"0,3","0,1",0,0,"0,1","0,4",0,"0,1","0,1",0,0,"Sección 7,Distrito 2"
2905102008,Estepona,2008,8,2,304,2,5,0,0,1,1,0,94,0,0,26,130,0,0,4,0,0,0,7,3,0,0,28,0,0,0,0,0,0,0,1,0,0,2,0,0,130,10,PP,"0,7","1,6",0,0,"0,3","0,3",0,"30,9",0,0,"8,6","42,8",0,0,"1,3",0,0,0,"2,3",1,0,0,"9,2",0,0,0,0,0,0,0,"0,3",0,0,"0,7",0,0,"Sección 8,Distrito 2"
2905102009,Estepona,2009,9,2,499,9,2,0,0,2,1,1,174,5,0,50,158,1,0,17,0,0,0,14,10,0,0,45,0,1,3,0,0,0,0,4,0,0,2,0,0,174,6,PSOE,"1,8","0,4",0,0,"0,4","0,2","0,2","34,9",1,0,10,"31,7","0,2",0,"3,4",0,0,0,"2,8",2,0,0,9,0,"0,2","0,6",0,0,0,0,"0,8",0,0,"0,4",0,0,"Sección 9,Distrito 2"
2905102010,Estepona,2010,10,2,405,4,3,1,0,1,0,0,143,4,0,49,162,0,0,8,0,0,0,8,5,0,0,13,0,0,1,0,0,1,0,0,0,0,0,1,1,162,10,PP,1,"0,7","0,2",0,"0,2",0,0,"35,3",1,0,"12,1",40,0,0,2,0,0,0,2,"1,2",0,0,"3,2",0,0,"0,2",0,0,"0,2",0,0,0,0,0,"0,2","0,2","Sección 10,Distrito 2"
2905102011,Estepona,2011,11,2,416,3,7,4,1,0,0,0,105,0,1,63,145,0,0,11,0,0,0,12,4,0,0,57,0,0,1,0,0,0,0,0,1,1,0,0,0,145,10,PP,"0,7","1,7",1,"0,2",0,0,0,"25,2",0,"0,2","15,1","34,9",0,0,"2,6",0,0,0,"2,9",1,0,0,"13,7",0,0,"0,2",0,0,0,0,0,"0,2","0,2",0,0,0,"Sección 11,Distrito 2"
2905102012,Estepona,2012,12,2,523,1,4,0,0,3,0,0,151,4,0,66,208,0,0,14,1,0,0,8,1,0,0,59,0,0,0,0,0,0,0,2,0,0,0,1,0,208,10,PP,"0,2","0,8",0,0,"0,6",0,0,"28,9","0,8",0,"12,6","39,8",0,0,"2,7","0,2",0,0,"1,5","0,2",0,0,"11,3",0,0,0,0,0,0,0,"0,4",0,0,0,"0,2",0,"Sección 12,Distrito 2"
2905102013,Estepona,2013,13,2,535,5,6,1,0,1,0,2,173,4,0,66,203,0,1,10,0,0,0,10,3,1,1,41,0,0,3,0,0,0,1,0,0,3,0,0,0,203,10,PP,"0,9","1,1","0,2",0,"0,2",0,"0,4","32,3","0,7",0,"12,3","37,9",0,"0,2","1,9",0,0,0,"1,9","0,6","0,2","0,2","7,7",0,0,"0,6",0,0,0,"0,2",0,0,"0,6",0,0,0,"Sección 13,Distrito 2"
2905102014,Estepona,2014,14,2,641,3,6,0,0,2,1,0,142,6,0,81,294,1,0,13,0,0,0,17,4,0,1,61,3,0,3,0,1,0,0,2,0,0,0,0,0,294,10,PP,"0,5","0,9",0,0,"0,3","0,2",0,"22,2","0,9",0,"12,6","45,9","0,2",0,2,0,0,0,"2,7","0,6",0,"0,2","9,5","0,5",0,"0,5",0,"0,2",0,0,"0,3",0,0,0,0,0,"Sección 14,Distrito 2"
2905103001,Estepona,3001,1,3,474,1,4,0,0,6,0,0,136,2,0,75,176,0,0,8,0,0,1,20,4,0,0,37,0,0,2,1,0,0,0,1,0,0,0,0,0,176,10,PP,"0,2","0,8",0,0,"1,3",0,0,"28,7","0,4",0,"15,8","37,1",0,0,"1,7",0,0,"0,2","4,2","0,8",0,0,"7,8",0,0,"0,4","0,2",0,0,0,"0,2",0,0,0,0,0,"Sección 1,Distrito 3"
2905103002,Estepona,3002,2,3,296,0,3,1,0,0,0,0,87,1,0,38,131,0,0,1,0,0,2,3,2,0,0,19,0,0,2,1,0,0,0,1,1,0,1,1,1,131,10,PP,0,1,"0,3",0,0,0,0,"29,4","0,3",0,"12,8","44,3",0,0,"0,3",0,0,"0,7",1,"0,7",0,0,"6,4",0,0,"0,7","0,3",0,0,0,"0,3","0,3",0,"0,3","0,3","0,3","Sección 2,Distrito 3"
2905103003,Estepona,3003,3,3,709,1,0,0,1,6,1,0,99,4,1,113,351,1,0,17,0,1,1,16,4,0,0,81,0,0,6,1,0,1,0,0,0,0,1,1,1,351,10,PP,"0,1",0,0,"0,1","0,8","0,1",0,14,"0,6","0,1","15,9","49,5","0,1",0,"2,4",0,"0,1","0,1","2,3","0,6",0,0,"11,4",0,0,"0,8","0,1",0,"0,1",0,0,0,0,"0,1","0,1","0,1","Sección 3,Distrito 3"
2905103004,Estepona,3004,4,3,343,0,1,0,0,2,0,0,73,2,2,42,155,0,0,8,0,1,0,8,2,0,0,42,0,0,2,1,1,0,0,0,0,0,0,1,0,155,10,PP,0,"0,3",0,0,"0,6",0,0,"21,3","0,6","0,6","12,2","45,2",0,0,"2,3",0,"0,3",0,"2,3","0,6",0,0,"12,2",0,0,"0,6","0,3","0,3",0,0,0,0,0,0,"0,3",0,"Sección 4,Distrito 3"
2905103005,Estepona,3005,5,3,708,8,7,0,1,3,0,1,189,2,2,83,271,0,0,21,0,0,0,22,4,0,0,82,0,0,9,0,0,0,0,2,0,0,1,0,0,271,10,PP,"1,1",1,0,"0,1","0,4",0,"0,1","26,7","0,3","0,3","11,7","38,3",0,0,3,0,0,0,"3,1","0,6",0,0,"11,6",0,0,"1,3",0,0,0,0,"0,3",0,0,"0,1",0,0,"Sección 5,Distrito 3"
2905103006,Estepona,3006,6,3,401,1,0,1,0,1,0,0,98,5,0,57,167,0,0,10,0,1,0,13,5,0,1,35,0,0,6,0,0,0,0,0,0,0,0,0,0,167,10,PP,"0,2",0,"0,2",0,"0,2",0,0,"24,4","1,2",0,"14,2","41,6",0,0,"2,5",0,"0,2",0,"3,2","1,2",0,"0,2","8,7",0,0,"1,5",0,0,0,0,0,0,0,0,0,0,"Sección 6,Distrito 3"
2905103007,Estepona,3007,7,3,510,2,5,1,0,2,0,0,105,3,2,84,194,0,0,22,1,0,0,30,6,0,0,49,0,0,2,0,0,0,0,1,0,0,0,0,1,194,10,PP,"0,4",1,"0,2",0,"0,4",0,0,"20,6","0,6","0,4","16,5",38,0,0,"4,3","0,2",0,0,"5,9","1,2",0,0,"9,6",0,0,"0,4",0,0,0,0,"0,2",0,0,0,0,"0,2","Sección 7,Distrito 3"
2905201001,Faraján,1001,1,1,109,0,2,0,0,0,0,0,35,0,1,14,46,0,0,1,0,0,0,1,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,46,10,PP,0,"1,8",0,0,0,0,0,"32,1",0,"0,9","12,8","42,2",0,0,"0,9",0,0,0,"0,9","0,9",0,0,"5,5",0,0,"1,8",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2905301001,Frigiliana,1001,1,1,743,5,10,0,0,3,3,0,192,13,5,87,310,0,1,30,1,0,0,27,7,0,0,43,0,0,4,1,0,0,1,0,0,0,0,0,0,310,10,PP,"0,7","1,3",0,0,"0,4","0,4",0,"25,8","1,7","0,7","11,7","41,7",0,"0,1",4,"0,1",0,0,"3,6","0,9",0,0,"5,8",0,0,"0,5","0,1",0,0,"0,1",0,0,0,0,0,0,"Sección 1,Distrito 1"
2905401001,Fuengirola,1001,1,1,395,0,0,0,0,0,0,0,104,1,1,53,186,0,0,7,0,0,0,6,7,0,0,21,0,0,4,0,2,1,0,1,1,0,0,0,0,186,10,PP,0,0,0,0,0,0,0,"26,3","0,3","0,3","13,4","47,1",0,0,"1,8",0,0,0,"1,5","1,8",0,0,"5,3",0,0,1,0,"0,5","0,3",0,"0,3","0,3",0,0,0,0,"Sección 1,Distrito 1"
2905401002,Fuengirola,1002,2,1,539,0,5,0,0,1,2,0,130,0,2,73,241,0,0,11,0,0,0,12,9,1,0,45,0,0,5,0,0,0,0,0,0,0,2,0,0,241,10,PP,0,"0,9",0,0,"0,2","0,4",0,"24,1",0,"0,4","13,5","44,7",0,0,2,0,0,0,"2,2","1,7","0,2",0,"8,3",0,0,"0,9",0,0,0,0,0,0,0,"0,4",0,0,"Sección 2,Distrito 1"
2905401003,Fuengirola,1003,3,1,420,3,4,1,0,1,0,0,91,0,0,51,218,1,0,8,0,0,0,10,1,0,0,25,0,1,1,0,0,1,1,1,0,1,0,0,0,218,10,PP,"0,7",1,"0,2",0,"0,2",0,0,"21,7",0,0,"12,1","51,9","0,2",0,"1,9",0,0,0,"2,4","0,2",0,0,6,0,"0,2","0,2",0,0,"0,2","0,2","0,2",0,"0,2",0,0,0,"Sección 3,Distrito 1"
2905401004,Fuengirola,1004,4,1,531,6,2,0,0,3,0,0,113,0,2,64,271,0,0,10,0,3,0,13,4,0,0,35,0,0,4,0,0,0,0,0,1,0,0,0,0,271,10,PP,"1,1","0,4",0,0,"0,6",0,0,"21,3",0,"0,4","12,1",51,0,0,"1,9",0,"0,6",0,"2,4","0,8",0,0,"6,6",0,0,"0,8",0,0,0,0,0,"0,2",0,0,0,0,"Sección 4,Distrito 1"
2905401005,Fuengirola,1005,5,1,595,4,1,3,1,2,0,1,192,0,1,68,228,0,0,9,0,1,0,19,4,0,0,56,0,0,0,1,0,1,0,1,1,1,0,0,0,228,10,PP,"0,7","0,2","0,5","0,2","0,3",0,"0,2","32,3",0,"0,2","11,4","38,3",0,0,"1,5",0,"0,2",0,"3,2","0,7",0,0,"9,4",0,0,0,"0,2",0,"0,2",0,"0,2","0,2","0,2",0,0,0,"Sección 5,Distrito 1"
2905401006,Fuengirola,1006,6,1,301,2,2,0,0,2,0,0,79,0,0,33,138,0,0,7,0,0,0,20,4,0,0,11,0,0,1,1,0,0,0,1,0,0,0,0,0,138,10,PP,"0,7","0,7",0,0,"0,7",0,0,"26,2",0,0,11,"45,8",0,0,"2,3",0,0,0,"6,6","1,3",0,0,"3,7",0,0,"0,3","0,3",0,0,0,"0,3",0,0,0,0,0,"Sección 6,Distrito 1"
2905401007,Fuengirola,1007,7,1,430,0,1,3,0,1,1,0,139,1,1,47,183,0,0,9,0,0,0,12,1,1,0,26,3,1,0,0,0,0,0,0,0,0,0,0,0,183,10,PP,0,"0,2","0,7",0,"0,2","0,2",0,"32,3","0,2","0,2","10,9","42,6",0,0,"2,1",0,0,0,"2,8","0,2","0,2",0,6,"0,7","0,2",0,0,0,0,0,0,0,0,0,0,0,"Sección 7,Distrito 1"
2905401008,Fuengirola,1008,8,1,555,1,1,4,0,0,0,0,147,2,3,59,260,0,0,11,1,0,2,14,7,0,0,32,0,1,8,0,0,0,0,1,0,1,0,0,0,260,10,PP,"0,2","0,2","0,7",0,0,0,0,"26,5","0,4","0,5","10,6","46,8",0,0,2,"0,2",0,"0,4","2,5","1,3",0,0,"5,8",0,"0,2","1,4",0,0,0,0,"0,2",0,"0,2",0,0,0,"Sección 8,Distrito 1"
2905401009,Fuengirola,1009,9,1,396,2,1,2,0,0,0,0,93,1,1,38,200,0,0,12,1,1,0,5,3,0,0,28,3,0,5,0,0,0,0,0,0,0,0,0,0,200,10,PP,"0,5","0,3","0,5",0,0,0,0,"23,5","0,3","0,3","9,6","50,5",0,0,3,"0,3","0,3",0,"1,3","0,8",0,0,"7,1","0,8",0,"1,3",0,0,0,0,0,0,0,0,0,0,"Sección 9,Distrito 1"
2905401010,Fuengirola,1010,10,1,296,1,1,0,0,1,0,0,114,1,1,47,79,0,0,8,0,1,1,6,3,0,0,25,1,0,1,1,0,1,0,2,0,0,0,0,1,114,6,PSOE,"0,3","0,3",0,0,"0,3",0,0,"38,5","0,3","0,3","15,9","26,7",0,0,"2,7",0,"0,3","0,3",2,1,0,0,"8,4","0,3",0,"0,3","0,3",0,"0,3",0,"0,7",0,0,0,0,"0,3","Sección 10,Distrito 1"
2905401011,Fuengirola,1011,11,1,477,2,2,3,0,0,0,0,129,3,1,41,214,0,0,9,0,0,0,14,14,1,1,39,0,0,3,0,0,0,0,1,0,0,0,0,0,214,10,PP,"0,4","0,4","0,6",0,0,0,0,27,"0,6","0,2","8,6","44,9",0,0,"1,9",0,0,0,"2,9","2,9","0,2","0,2","8,2",0,0,"0,6",0,0,0,0,"0,2",0,0,0,0,0,"Sección 11,Distrito 1"
2905401012,Fuengirola,1012,12,1,455,3,0,0,0,1,0,0,82,0,0,45,259,0,0,12,0,1,0,7,5,0,0,35,0,0,4,0,0,0,0,0,0,0,0,1,0,259,10,PP,"0,7",0,0,0,"0,2",0,0,18,0,0,"9,9","56,9",0,0,"2,6",0,"0,2",0,"1,5","1,1",0,0,"7,7",0,0,"0,9",0,0,0,0,0,0,0,0,"0,2",0,"Sección 12,Distrito 1"
2905401013,Fuengirola,1013,13,1,434,0,0,0,0,3,0,1,158,3,0,49,177,0,0,7,1,1,0,11,2,2,0,16,1,0,1,0,1,0,0,0,0,0,0,0,0,177,10,PP,0,0,0,0,"0,7",0,"0,2","36,4","0,7",0,"11,3","40,8",0,0,"1,6","0,2","0,2",0,"2,5","0,5","0,5",0,"3,7","0,2",0,"0,2",0,"0,2",0,0,0,0,0,0,0,0,"Sección 13,Distrito 1"
2905401014,Fuengirola,1014,14,1,410,4,0,0,1,3,0,1,148,2,1,54,142,0,0,8,0,0,0,22,4,0,0,16,1,0,0,0,0,0,1,0,1,0,0,1,0,148,6,PSOE,1,0,0,"0,2","0,7",0,"0,2","36,1","0,5","0,2","13,2","34,6",0,0,2,0,0,0,"5,4",1,0,0,"3,9","0,2",0,0,0,0,0,"0,2",0,"0,2",0,0,"0,2",0,"Sección 14,Distrito 1"
2905401015,Fuengirola,1015,15,1,375,1,0,0,0,0,0,0,102,3,0,43,169,1,0,2,0,0,1,7,4,0,0,28,1,0,12,0,0,0,0,0,1,0,0,0,0,169,10,PP,"0,3",0,0,0,0,0,0,"27,2","0,8",0,"11,5","45,1","0,3",0,"0,5",0,0,"0,3","1,9","1,1",0,0,"7,5","0,3",0,"3,2",0,0,0,0,0,"0,3",0,0,0,0,"Sección 15,Distrito 1"
2905401016,Fuengirola,1016,16,1,485,1,4,0,0,4,2,0,101,0,1,44,259,0,0,13,0,1,0,10,4,0,0,35,0,0,4,0,0,0,0,1,1,0,0,0,0,259,10,PP,"0,2","0,8",0,0,"0,8","0,4",0,"20,8",0,"0,2","9,1","53,4",0,0,"2,7",0,"0,2",0,"2,1","0,8",0,0,"7,2",0,0,"0,8",0,0,0,0,"0,2","0,2",0,0,0,0,"Sección 16,Distrito 1"
2905401017,Fuengirola,1017,17,1,682,2,2,0,0,0,0,0,171,2,0,90,337,0,0,16,0,0,1,17,2,0,0,37,0,1,1,0,0,0,0,2,1,0,0,0,0,337,10,PP,"0,3","0,3",0,0,0,0,0,"25,1","0,3",0,"13,2","49,4",0,0,"2,3",0,0,"0,1","2,5","0,3",0,0,"5,4",0,"0,1","0,1",0,0,0,0,"0,3","0,1",0,0,0,0,"Sección 17,Distrito 1"
2905401018,Fuengirola,1018,18,1,461,2,0,1,0,3,0,0,105,2,1,46,228,0,1,9,0,0,0,13,4,0,0,35,0,0,5,0,1,0,0,3,2,0,0,0,0,228,10,PP,"0,4",0,"0,2",0,"0,7",0,0,"22,8","0,4","0,2",10,"49,5",0,"0,2",2,0,0,0,"2,8","0,9",0,0,"7,6",0,0,"1,1",0,"0,2",0,0,"0,7","0,4",0,0,0,0,"Sección 18,Distrito 1"
2905401019,Fuengirola,1019,19,1,375,3,0,0,0,3,0,0,128,2,0,51,126,1,0,7,3,0,0,12,4,0,0,29,0,1,2,0,1,0,0,1,1,0,0,0,0,128,6,PSOE,"0,8",0,0,0,"0,8",0,0,"34,1","0,5",0,"13,6","33,6","0,3",0,"1,9","0,8",0,0,"3,2","1,1",0,0,"7,7",0,"0,3","0,5",0,"0,3",0,0,"0,3","0,3",0,0,0,0,"Sección 19,Distrito 1"
2905401020,Fuengirola,1020,20,1,228,1,0,1,1,1,0,0,81,0,1,30,85,0,0,5,0,0,0,1,1,1,0,14,0,0,4,0,0,0,0,1,0,0,0,0,0,85,10,PP,"0,4",0,"0,4","0,4","0,4",0,0,"35,5",0,"0,4","13,2","37,3",0,0,"2,2",0,0,0,"0,4","0,4","0,4",0,"6,1",0,0,"1,8",0,0,0,0,"0,4",0,0,0,0,0,"Sección 20,Distrito 1"
